Date,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,FW,BSW,Sonstige,N Polled,institute,mode
2003-03-04,47.0,30.0,11.0,6.0,3.0,0.0,0.0,0.0,3.0,2512.0,forsa,T
2003-02-26,47.0,29.0,12.0,6.0,3.0,0.0,0.0,0.0,3.0,2503.0,forsa,T
2003-02-19,48.0,28.0,12.0,6.0,3.0,0.0,0.0,0.0,3.0,2502.0,forsa,T
2003-02-11,48.0,27.0,12.0,7.0,3.0,0.0,0.0,0.0,3.0,2517.0,forsa,T
2003-02-04,49.0,27.0,11.0,7.0,3.0,0.0,0.0,0.0,3.0,1007.0,forsa,T
2003-01-29,47.0,31.0,10.0,5.0,4.0,0.0,0.0,0.0,3.0,2505.0,forsa,T
2003-01-22,47.0,31.0,11.0,5.0,3.0,0.0,0.0,0.0,3.0,2506.0,forsa,T
2003-01-15,47.0,31.0,10.0,5.0,4.0,0.0,0.0,0.0,3.0,2502.0,forsa,T
2003-01-07,47.0,31.0,11.0,5.0,3.0,0.0,0.0,0.0,3.0,1502.0,forsa,T
2003-01-01,48.0,30.0,11.0,5.0,3.0,0.0,0.0,0.0,3.0,1007.0,forsa,T
2004-12-28,38.0,34.0,10.0,8.0,5.0,0.0,0.0,0.0,5.0,2007.0,forsa,T
2004-12-21,40.0,33.0,10.0,7.0,5.0,0.0,0.0,0.0,5.0,2506.0,forsa,T
2004-12-14,39.0,32.0,11.0,8.0,5.0,0.0,0.0,0.0,5.0,2507.0,forsa,T
2004-12-07,38.0,33.0,11.0,8.0,6.0,0.0,0.0,0.0,4.0,25.0,forsa,T
2004-11-30,38.0,32.0,12.0,8.0,5.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2004-11-23,38.0,31.0,11.0,9.0,6.0,0.0,0.0,0.0,5.0,2504.0,forsa,T
2004-11-16,40.0,31.0,11.0,8.0,5.0,0.0,0.0,0.0,5.0,2499.0,forsa,T
2004-11-09,39.0,32.0,11.0,8.0,5.0,0.0,0.0,0.0,5.0,2508.0,forsa,T
2004-11-02,38.0,33.0,11.0,8.0,5.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2004-10-26,38.0,33.0,12.0,8.0,4.0,0.0,0.0,0.0,5.0,2507.0,forsa,T
2004-10-19,38.0,33.0,11.0,8.0,5.0,0.0,0.0,0.0,5.0,2508.0,forsa,T
2004-10-13,39.0,31.0,11.0,8.0,6.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2004-10-05,40.0,29.0,12.0,8.0,6.0,0.0,0.0,0.0,5.0,2509.0,forsa,T
2004-09-28,39.0,29.0,12.0,8.0,7.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2004-09-21,41.0,28.0,11.0,8.0,7.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2004-09-14,41.0,27.0,12.0,8.0,7.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2004-09-07,41.0,27.0,13.0,8.0,6.0,0.0,0.0,0.0,5.0,2506.0,forsa,T
2004-08-31,42.0,26.0,12.0,8.0,7.0,0.0,0.0,0.0,5.0,2504.0,forsa,T
2004-08-24,42.0,26.0,13.0,8.0,7.0,0.0,0.0,0.0,4.0,2503.0,forsa,T
2004-08-17,43.0,24.0,13.0,8.0,7.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2004-08-10,43.0,26.0,13.0,8.0,6.0,0.0,0.0,0.0,4.0,2504.0,forsa,T
2004-08-03,44.0,25.0,13.0,7.0,6.0,0.0,0.0,0.0,5.0,251.0,forsa,T
2004-07-27,43.0,26.0,13.0,7.0,6.0,0.0,0.0,0.0,5.0,2504.0,forsa,T
2004-07-20,44.0,25.0,13.0,7.0,6.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2004-07-13,46.0,23.0,12.0,8.0,6.0,0.0,0.0,0.0,5.0,2507.0,forsa,T
2004-07-06,45.0,24.0,12.0,9.0,6.0,0.0,0.0,0.0,4.0,2506.0,forsa,T
2004-06-29,45.0,24.0,12.0,8.0,6.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2004-06-22,45.0,24.0,13.0,8.0,6.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2004-06-15,45.0,27.0,12.0,7.0,5.0,0.0,0.0,0.0,4.0,2502.0,forsa,T
2004-06-08,46.0,28.0,11.0,7.0,5.0,0.0,0.0,0.0,3.0,2001.0,forsa,T
2004-06-01,48.0,27.0,10.0,7.0,4.0,0.0,0.0,0.0,4.0,2502.0,forsa,T
2004-05-25,46.0,26.0,12.0,7.0,5.0,0.0,0.0,0.0,4.0,2007.0,forsa,T
2004-05-18,47.0,26.0,12.0,6.0,5.0,0.0,0.0,0.0,4.0,2507.0,forsa,T
2004-05-11,46.0,27.0,11.0,7.0,5.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2004-05-04,46.0,27.0,11.0,7.0,5.0,0.0,0.0,0.0,4.0,2502.0,forsa,T
2004-04-27,47.0,27.0,12.0,6.0,4.0,0.0,0.0,0.0,4.0,2509.0,forsa,T
2004-04-20,47.0,27.0,11.0,6.0,5.0,0.0,0.0,0.0,4.0,2007.0,forsa,T
2004-04-13,47.0,28.0,11.0,6.0,5.0,0.0,0.0,0.0,3.0,2005.0,forsa,T
2004-04-06,47.0,27.0,11.0,6.0,5.0,0.0,0.0,0.0,4.0,2507.0,forsa,T
2004-03-30,47.0,27.0,11.0,6.0,5.0,0.0,0.0,0.0,4.0,2509.0,forsa,T
2004-03-23,48.0,26.0,12.0,6.0,5.0,0.0,0.0,0.0,3.0,2504.0,forsa,T
2004-03-16,49.0,25.0,12.0,6.0,5.0,0.0,0.0,0.0,3.0,2508.0,forsa,T
2004-03-09,49.0,25.0,12.0,6.0,4.0,0.0,0.0,0.0,4.0,2514.0,forsa,T
2004-03-02,47.0,26.0,12.0,8.0,4.0,0.0,0.0,0.0,3.0,2509.0,forsa,T
2004-02-24,47.0,26.0,11.0,7.0,5.0,0.0,0.0,0.0,4.0,2507.0,forsa,T
2004-02-17,47.0,26.0,11.0,7.0,5.0,0.0,0.0,0.0,4.0,2534.0,forsa,T
2004-02-10,47.0,26.0,11.0,8.0,4.0,0.0,0.0,0.0,4.0,1004.0,forsa,T
2004-02-03,49.0,24.0,10.0,8.0,5.0,0.0,0.0,0.0,4.0,2506.0,forsa,T
2004-01-27,50.0,24.0,9.0,8.0,5.0,0.0,0.0,0.0,4.0,2505.0,forsa,T
2004-01-20,49.0,26.0,10.0,7.0,4.0,0.0,0.0,0.0,4.0,2515.0,forsa,T
2004-01-13,48.0,27.0,11.0,6.0,5.0,0.0,0.0,0.0,3.0,2505.0,forsa,T
2004-01-06,48.0,28.0,10.0,6.0,4.0,0.0,0.0,0.0,4.0,1002.0,forsa,T
2005-12-28,37.0,32.0,8.0,11.0,8.0,0.0,0.0,0.0,4.0,2500.0,forsa,T
2005-12-21,36.0,32.0,8.0,11.0,9.0,0.0,0.0,0.0,4.0,2498.0,forsa,T
2005-12-14,36.0,31.0,8.0,12.0,9.0,0.0,0.0,0.0,4.0,2502.0,forsa,T
2005-12-07,34.0,33.0,9.0,11.0,9.0,0.0,0.0,0.0,4.0,2506.0,forsa,T
2005-11-30,35.0,31.0,9.0,12.0,9.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2005-11-23,33.0,33.0,8.0,12.0,10.0,0.0,0.0,0.0,4.0,2502.0,forsa,T
2005-11-15,32.0,33.0,9.0,12.0,9.0,0.0,0.0,0.0,5.0,2506.0,forsa,T
2005-11-08,34.0,32.0,9.0,12.0,9.0,0.0,0.0,0.0,4.0,2497.0,forsa,T
2005-11-02,35.0,34.0,8.0,11.0,8.0,0.0,0.0,0.0,4.0,2499.0,forsa,T
2005-10-26,36.0,33.0,9.0,10.0,9.0,0.0,0.0,0.0,3.0,2502.0,forsa,T
2005-10-19,35.0,34.0,9.0,10.0,8.0,0.0,0.0,0.0,4.0,2006.0,forsa,T
2005-10-12,36.0,34.0,8.0,10.0,9.0,0.0,0.0,0.0,3.0,2001.0,forsa,T
2005-10-05,36.0,34.0,8.0,11.0,8.0,0.0,0.0,0.0,3.0,2501.0,forsa,T
2005-09-28,36.0,34.0,8.0,11.0,8.0,0.0,0.0,0.0,3.0,2501.0,forsa,T
2005-09-12,42.0,35.0,7.0,6.0,7.0,0.0,0.0,0.0,3.0,2504.0,forsa,T
2005-09-07,42.0,34.0,7.0,6.0,8.0,0.0,0.0,0.0,3.0,1030.0,forsa,T
2005-09-03,43.0,31.0,7.0,7.0,9.0,0.0,0.0,0.0,3.0,2507.0,forsa,T
2005-08-29,43.0,30.0,7.0,8.0,8.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2005-08-22,43.0,29.0,7.0,8.0,9.0,0.0,0.0,0.0,4.0,2508.0,forsa,T
2005-08-13,43.0,29.0,7.0,7.0,10.0,0.0,0.0,0.0,4.0,2503.0,forsa,T
2005-08-10,42.0,28.0,7.0,7.0,12.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2005-08-03,45.0,26.0,7.0,7.0,12.0,0.0,0.0,0.0,3.0,2507.0,forsa,T
2005-07-27,44.0,27.0,8.0,7.0,11.0,0.0,0.0,0.0,3.0,2504.0,forsa,T
2005-07-20,44.0,27.0,8.0,7.0,11.0,0.0,0.0,0.0,3.0,2505.0,forsa,T
2005-07-13,46.0,27.0,7.0,7.0,10.0,0.0,0.0,0.0,3.0,2503.0,forsa,T
2005-07-06,47.0,26.0,7.0,6.0,10.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2005-06-28,47.0,26.0,7.0,6.0,11.0,0.0,0.0,0.0,3.0,2504.0,forsa,T
2005-06-22,49.0,26.0,7.0,6.0,9.0,0.0,0.0,0.0,3.0,2501.0,forsa,T
2005-06-15,49.0,27.0,7.0,7.0,5.0,0.0,0.0,0.0,5.0,1101.0,forsa,T
2005-06-08,49.0,28.0,8.0,6.0,5.0,0.0,0.0,0.0,4.0,2504.0,forsa,T
2005-06-01,49.0,28.0,8.0,7.0,4.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2005-05-24,45.0,28.0,8.0,9.0,5.0,0.0,0.0,0.0,5.0,2003.0,forsa,T
2005-05-18,46.0,28.0,8.0,9.0,4.0,0.0,0.0,0.0,5.0,2506.0,forsa,T
2005-05-11,45.0,28.0,8.0,8.0,5.0,0.0,0.0,0.0,6.0,2002.0,forsa,T
2005-05-03,45.0,29.0,8.0,8.0,5.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2005-04-27,46.0,28.0,8.0,7.0,5.0,0.0,0.0,0.0,6.0,2503.0,forsa,T
2005-04-20,46.0,28.0,9.0,7.0,5.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2005-04-13,46.0,28.0,8.0,7.0,5.0,0.0,0.0,0.0,6.0,2504.0,forsa,T
2005-04-06,46.0,28.0,8.0,8.0,5.0,0.0,0.0,0.0,5.0,2002.0,forsa,T
2005-03-29,46.0,28.0,8.0,8.0,5.0,0.0,0.0,0.0,5.0,2008.0,forsa,T
2005-03-22,46.0,29.0,9.0,7.0,4.0,0.0,0.0,0.0,5.0,2505.0,forsa,T
2005-03-16,44.0,31.0,8.0,7.0,4.0,0.0,0.0,0.0,6.0,2502.0,forsa,T
2005-03-09,43.0,31.0,8.0,7.0,5.0,0.0,0.0,0.0,6.0,2503.0,forsa,T
2005-03-02,42.0,32.0,8.0,7.0,5.0,0.0,0.0,0.0,6.0,2500.0,forsa,T
2005-02-23,40.0,34.0,9.0,7.0,4.0,0.0,0.0,0.0,6.0,2502.0,forsa,T
2005-02-15,40.0,33.0,10.0,8.0,4.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2005-02-09,40.0,34.0,10.0,7.0,4.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2005-02-02,37.0,35.0,11.0,8.0,4.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2005-01-26,37.0,35.0,11.0,8.0,4.0,0.0,0.0,0.0,5.0,2499.0,forsa,T
2005-01-19,38.0,35.0,10.0,8.0,5.0,0.0,0.0,0.0,4.0,2502.0,forsa,T
2005-01-11,38.0,35.0,10.0,7.0,5.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2005-01-04,38.0,34.0,10.0,8.0,5.0,0.0,0.0,0.0,5.0,2005.0,forsa,T
2006-12-27,33.0,28.0,11.0,13.0,9.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2006-12-20,31.0,29.0,10.0,14.0,10.0,0.0,0.0,0.0,6.0,2498.0,forsa,T
2006-12-13,32.0,27.0,11.0,14.0,10.0,0.0,0.0,0.0,6.0,2505.0,forsa,T
2006-12-06,33.0,26.0,11.0,13.0,11.0,0.0,0.0,0.0,6.0,2509.0,forsa,T
2006-11-29,32.0,28.0,11.0,12.0,11.0,0.0,0.0,0.0,6.0,2504.0,forsa,T
2006-11-22,29.0,29.0,11.0,15.0,10.0,0.0,0.0,0.0,6.0,2502.0,forsa,T
2006-11-15,29.0,29.0,10.0,15.0,11.0,0.0,0.0,0.0,6.0,2503.0,forsa,T
2006-11-08,30.0,30.0,9.0,14.0,11.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2006-11-01,28.0,29.0,11.0,15.0,11.0,0.0,0.0,0.0,6.0,2509.0,forsa,T
2006-10-25,30.0,29.0,11.0,14.0,10.0,0.0,0.0,0.0,6.0,2503.0,forsa,T
2006-10-18,30.0,32.0,10.0,14.0,9.0,0.0,0.0,0.0,5.0,2499.0,forsa,T
2006-10-11,29.0,30.0,10.0,15.0,10.0,0.0,0.0,0.0,6.0,2001.0,forsa,T
2006-10-04,29.0,30.0,10.0,15.0,10.0,0.0,0.0,0.0,6.0,2502.0,forsa,T
2006-09-25,29.0,30.0,9.0,15.0,10.0,0.0,0.0,0.0,7.0,2499.0,forsa,T
2006-09-20,32.0,27.0,10.0,15.0,10.0,0.0,0.0,0.0,6.0,25.0,forsa,T
2006-09-13,30.0,28.0,10.0,15.0,10.0,0.0,0.0,0.0,7.0,2201.0,forsa,T
2006-09-06,30.0,29.0,10.0,14.0,11.0,0.0,0.0,0.0,6.0,2499.0,forsa,T
2006-08-30,30.0,29.0,10.0,14.0,12.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2006-08-23,31.0,29.0,10.0,15.0,9.0,0.0,0.0,0.0,6.0,25.0,forsa,T
2006-08-16,31.0,30.0,10.0,14.0,10.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2006-08-09,32.0,29.0,10.0,13.0,10.0,0.0,0.0,0.0,6.0,2503.0,forsa,T
2006-08-02,31.0,29.0,10.0,14.0,10.0,0.0,0.0,0.0,6.0,2505.0,forsa,T
2006-07-26,33.0,29.0,9.0,14.0,10.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2006-07-19,33.0,28.0,10.0,14.0,10.0,0.0,0.0,0.0,5.0,2499.0,forsa,T
2006-07-12,32.0,28.0,10.0,14.0,10.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2006-07-05,33.0,28.0,10.0,13.0,10.0,0.0,0.0,0.0,6.0,2506.0,forsa,T
2006-06-28,33.0,30.0,9.0,13.0,10.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2006-06-21,34.0,29.0,10.0,12.0,10.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2006-06-13,35.0,28.0,9.0,12.0,10.0,0.0,0.0,0.0,6.0,2001.0,forsa,T
2006-06-07,35.0,27.0,9.0,13.0,10.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2006-05-31,34.0,28.0,9.0,13.0,10.0,0.0,0.0,0.0,6.0,2003.0,forsa,T
2006-05-23,35.0,28.0,9.0,13.0,10.0,0.0,0.0,0.0,5.0,2499.0,forsa,T
2006-05-17,38.0,27.0,9.0,11.0,10.0,0.0,0.0,0.0,5.0,2497.0,forsa,T
2006-05-10,39.0,29.0,9.0,9.0,9.0,0.0,0.0,0.0,5.0,2002.0,forsa,T
2006-05-03,39.0,29.0,10.0,9.0,8.0,0.0,0.0,0.0,5.0,2499.0,forsa,T
2006-04-26,37.0,29.0,9.0,11.0,9.0,0.0,0.0,0.0,5.0,2505.0,forsa,T
2006-04-19,39.0,29.0,9.0,10.0,9.0,0.0,0.0,0.0,4.0,2003.0,forsa,T
2006-04-11,39.0,28.0,10.0,10.0,9.0,0.0,0.0,0.0,4.0,2499.0,forsa,T
2006-04-05,39.0,27.0,10.0,10.0,9.0,0.0,0.0,0.0,5.0,2504.0,forsa,T
2006-03-29,38.0,28.0,9.0,11.0,9.0,0.0,0.0,0.0,5.0,2508.0,forsa,T
2006-03-22,39.0,28.0,9.0,11.0,9.0,0.0,0.0,0.0,4.0,2505.0,forsa,T
2006-03-15,40.0,27.0,9.0,11.0,9.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2006-03-08,41.0,27.0,9.0,10.0,8.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2006-03-01,39.0,28.0,9.0,10.0,9.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2006-02-22,39.0,28.0,9.0,10.0,9.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2006-02-15,40.0,29.0,9.0,9.0,8.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2006-02-08,41.0,30.0,8.0,9.0,8.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2006-02-01,41.0,31.0,8.0,8.0,8.0,0.0,0.0,0.0,4.0,25.0,forsa,T
2006-01-25,39.0,31.0,8.0,10.0,8.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2006-01-18,38.0,31.0,7.0,12.0,8.0,0.0,0.0,0.0,4.0,2505.0,forsa,T
2006-01-11,37.0,31.0,8.0,11.0,8.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2006-01-04,37.0,32.0,9.0,10.0,8.0,0.0,0.0,0.0,4.0,1008.0,forsa,T
2007-12-26,38.0,26.0,10.0,10.0,11.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2007-12-19,38.0,26.0,10.0,10.0,11.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2007-12-12,39.0,26.0,9.0,10.0,11.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2007-12-05,39.0,27.0,9.0,10.0,10.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2007-11-28,39.0,26.0,8.0,10.0,12.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2007-11-21,40.0,24.0,9.0,9.0,12.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2007-11-14,39.0,26.0,8.0,10.0,12.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2007-11-07,40.0,26.0,10.0,8.0,11.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2007-10-29,39.0,26.0,10.0,9.0,11.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2007-10-24,39.0,26.0,9.0,10.0,11.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2007-10-17,40.0,25.0,10.0,9.0,11.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2007-10-10,39.0,24.0,9.0,9.0,13.0,0.0,0.0,0.0,6.0,2002.0,forsa,T
2007-10-03,39.0,25.0,10.0,9.0,12.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2007-09-26,39.0,26.0,10.0,9.0,11.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2007-09-19,40.0,25.0,9.0,8.0,12.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2007-09-12,40.0,25.0,10.0,8.0,11.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2007-09-05,38.0,26.0,10.0,9.0,12.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2007-08-29,38.0,26.0,10.0,9.0,12.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2007-08-22,37.0,26.0,9.0,11.0,12.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2007-08-15,38.0,24.0,10.0,10.0,13.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2007-08-08,36.0,25.0,9.0,11.0,13.0,0.0,0.0,0.0,6.0,2502.0,forsa,T
2007-08-01,38.0,25.0,10.0,9.0,13.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2007-07-25,38.0,25.0,10.0,9.0,13.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2007-07-18,38.0,24.0,10.0,10.0,13.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2007-07-11,39.0,24.0,10.0,9.0,13.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2007-07-04,37.0,24.0,10.0,10.0,14.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2007-06-23,39.0,24.0,10.0,10.0,13.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2007-06-20,37.0,25.0,10.0,10.0,12.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2007-06-13,38.0,27.0,11.0,8.0,11.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2007-06-05,36.0,27.0,11.0,9.0,12.0,0.0,0.0,0.0,5.0,2002.0,forsa,T
2007-05-30,36.0,26.0,11.0,10.0,12.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2007-05-23,38.0,27.0,10.0,10.0,10.0,0.0,0.0,0.0,5.0,2002.0,forsa,T
2007-05-15,37.0,28.0,10.0,11.0,9.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2007-05-09,37.0,26.0,10.0,12.0,10.0,0.0,0.0,0.0,5.0,2001.0,forsa,T
2007-04-30,37.0,26.0,10.0,11.0,11.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2007-04-25,34.0,27.0,11.0,11.0,11.0,0.0,0.0,0.0,6.0,25.0,forsa,T
2007-04-18,37.0,26.0,10.0,12.0,10.0,0.0,0.0,0.0,5.0,2004.0,forsa,T
2007-04-11,36.0,26.0,11.0,11.0,10.0,0.0,0.0,0.0,6.0,2004.0,forsa,T
2007-04-03,35.0,28.0,10.0,11.0,10.0,0.0,0.0,0.0,6.0,2505.0,forsa,T
2007-03-28,35.0,26.0,12.0,12.0,9.0,0.0,0.0,0.0,6.0,2508.0,forsa,T
2007-03-21,35.0,27.0,11.0,11.0,10.0,0.0,0.0,0.0,6.0,2498.0,forsa,T
2007-03-14,34.0,26.0,12.0,12.0,10.0,0.0,0.0,0.0,6.0,2509.0,forsa,T
2007-03-07,35.0,25.0,11.0,13.0,10.0,0.0,0.0,0.0,6.0,2502.0,forsa,T
2007-02-28,33.0,29.0,11.0,12.0,9.0,0.0,0.0,0.0,6.0,2502.0,forsa,T
2007-02-21,34.0,26.0,12.0,12.0,10.0,0.0,0.0,0.0,6.0,2504.0,forsa,T
2007-02-14,35.0,26.0,11.0,13.0,9.0,0.0,0.0,0.0,6.0,2507.0,forsa,T
2007-02-06,34.0,28.0,11.0,12.0,9.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2007-01-31,33.0,27.0,11.0,14.0,9.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2007-01-24,34.0,27.0,10.0,14.0,9.0,0.0,0.0,0.0,6.0,2503.0,forsa,T
2007-01-17,33.0,28.0,11.0,14.0,8.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2007-01-10,35.0,26.0,10.0,13.0,10.0,0.0,0.0,0.0,6.0,2007.0,forsa,T
2007-01-03,32.0,27.0,11.0,14.0,10.0,0.0,0.0,0.0,6.0,1502.0,forsa,T
2008-12-22,37.0,24.0,10.0,12.0,12.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2008-12-16,37.0,24.0,10.0,13.0,11.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2008-12-10,38.0,23.0,11.0,12.0,11.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2008-12-03,38.0,23.0,10.0,12.0,12.0,0.0,0.0,0.0,5.0,2505.0,forsa,T
2008-11-26,38.0,23.0,11.0,11.0,12.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2008-11-19,36.0,23.0,10.0,13.0,12.0,0.0,0.0,0.0,6.0,25.0,forsa,T
2008-11-12,37.0,23.0,9.0,12.0,13.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2008-11-05,36.0,26.0,7.0,12.0,13.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2008-10-29,36.0,24.0,8.0,13.0,13.0,0.0,0.0,0.0,6.0,2503.0,forsa,T
2008-10-22,37.0,24.0,9.0,12.0,13.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2008-10-15,35.0,24.0,10.0,13.0,12.0,0.0,0.0,0.0,6.0,2509.0,forsa,T
2008-10-08,33.0,27.0,9.0,13.0,13.0,0.0,0.0,0.0,5.0,2008.0,forsa,T
2008-10-01,37.0,26.0,8.0,11.0,13.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2008-09-24,36.0,25.0,9.0,11.0,14.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2008-09-17,38.0,25.0,8.0,10.0,14.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2008-09-09,37.0,26.0,8.0,11.0,14.0,0.0,0.0,0.0,4.0,1002.0,forsa,T
2008-09-09,37.0,22.0,10.0,12.0,14.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2008-09-03,37.0,21.0,10.0,13.0,14.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2008-08-27,37.0,20.0,10.0,12.0,15.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2008-08-20,37.0,20.0,11.0,13.0,14.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2008-08-13,37.0,20.0,11.0,12.0,14.0,0.0,0.0,0.0,6.0,2501.0,forsa,T
2008-08-06,38.0,22.0,10.0,11.0,14.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2008-07-30,38.0,21.0,10.0,12.0,14.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2008-07-23,39.0,21.0,10.0,11.0,14.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2008-07-16,36.0,23.0,10.0,13.0,13.0,0.0,0.0,0.0,5.0,2502.0,forsa,T
2008-07-09,36.0,22.0,10.0,13.0,13.0,0.0,0.0,0.0,6.0,2502.0,forsa,T
2008-07-02,35.0,22.0,10.0,14.0,14.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2008-06-25,36.0,22.0,9.0,13.0,15.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2008-06-18,36.0,21.0,11.0,13.0,14.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2008-06-11,35.0,20.0,11.0,14.0,15.0,0.0,0.0,0.0,5.0,2501.0,forsa,T
2008-06-04,36.0,20.0,12.0,13.0,15.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2008-05-28,35.0,23.0,11.0,12.0,14.0,0.0,0.0,0.0,5.0,2002.0,forsa,T
2008-05-20,36.0,23.0,11.0,12.0,13.0,0.0,0.0,0.0,5.0,2001.0,forsa,T
2008-05-14,36.0,24.0,11.0,12.0,12.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2008-05-07,37.0,23.0,10.0,11.0,14.0,0.0,0.0,0.0,5.0,2003.0,forsa,T
2008-04-29,38.0,23.0,10.0,10.0,14.0,0.0,0.0,0.0,5.0,2503.0,forsa,T
2008-04-23,38.0,24.0,9.0,10.0,14.0,0.0,0.0,0.0,5.0,25.0,forsa,T
2008-04-16,38.0,24.0,9.0,11.0,14.0,0.0,0.0,0.0,4.0,2501.0,forsa,T
2008-04-09,38.0,24.0,10.0,11.0,13.0,0.0,0.0,0.0,4.0,2503.0,forsa,T
2008-04-02,38.0,23.0,10.0,11.0,14.0,0.0,0.0,0.0,4.0,2001.0,forsa,T
